filename,num_point,pore_depth,area_top,area_bottom,max_depth_top,max_depth_bottom
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_3.dxf,10,0.06,0.13292739490436642,0.13706999292073765,0.055984617087004876,0.24216877276485704
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_4.dxf,10,0.06,0.1336619514568332,0.13549906323838237,0.05416721534329808,0.24443062689526573
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_5.dxf,10,0.06,0.1357168062541506,0.13361863911732566,0.05751576102665106,0.24527984277091888
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_6.dxf,10,0.06,0.13777105602804826,0.13265067428805882,0.05635251050882353,0.24589221306638567
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_7.dxf,10,0.06,0.1354775483531829,0.1338820639475622,0.058788086569440345,0.24253829485595407
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_8.dxf,10,0.06,0.13497630959797757,0.13421319038592786,0.05758115941329546,0.24510186519386648
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_9.dxf,10,0.06,0.13276812160968188,0.13679704972523768,0.05464817168601643,0.24102670362100656
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_0.dxf,10,0.06,0.13928610678133496,0.13015216874049132,0.05812903422603628,0.24002923589070227
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_1.dxf,10,0.06,0.13359008000504113,0.1361167644087402,0.05610715935867777,0.24509740956234416
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_2.dxf,10,0.06,0.13181468697020848,0.13767616880482691,0.05469667952363765,0.2452328102411823
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_3.dxf,10,0.06,0.1355858747011635,0.13389214882583045,0.0589356162784254,0.24379914440239756
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_4.dxf,10,0.06,0.1331007842809177,0.1364079650421544,0.05440424828747951,0.2413677152681615
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_5.dxf,10,0.06,0.13444660903412978,0.13489164003708615,0.05672774717936609,0.24314459775988356
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_6.dxf,10,0.06,0.13983530762230761,0.12999572824761677,0.05802175956181778,0.2421532882227304
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_7.dxf,10,0.06,0.13138263590545368,0.13844227616692686,0.056031703451007435,0.24564262307268492
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_8.dxf,10,0.06,0.1358562769805815,0.13419385218815685,0.05943610660634023,0.2435498649570922
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_9.dxf,10,0.06,0.13096903552426456,0.13904189757609967,0.055794770672927235,0.24572234996593084
/Users/shomikverma/Documents/GitHub/graphite-modeling/fusion add-in/generate_dxf/dxf_geometries/test2D_10_pts_0.06_depth_0.dxf,10,0.06,0.12981427079929805,0.13989541201893105,0.054429394393701265,0.24285545354155386
