#EXPORTTYPE:                 ,DATA COMPARE                 
#FILE:                       ,sample1.ngb-ds3              
#FORMAT:                     ,NETZSCH5                     
#FTYPE:                      ,ANSI                         
#IDENTITY:                   ,putty                        
#DECIMAL:                    ,POINT                        
#SEPARATOR:                  ,COMMA                        
#MTYPE:                      ,CP                           
#INSTRUMENT:                 ,NETZSCH STA 449F3            
#PROJECT:                    ,Gen3CSP                      
#DATE/TIME:                  ,12/13/2022 3:59:26 PM (UTC-5)
#CORR. FILE:                 ,baseline2.ngb-bs3            
#TEMPCAL:                    ,TCALZERO.TCX                 
#SENSITIVITY:                ,SENSZERO.EXX                 
#LABORATORY:                 ,STEEL                        
#OPERATOR:                   ,MJA                          
#REMARK:                     ,                             
#SAMPLE:                     ,sample1                      
#SAMPLE MASS /mg:            ,35.9                         
#MATERIAL:                   ,                             
#REFERENCE:                  ,                             
#REFERENCE MASS /mg:         ,0                            
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid       
#SAMPLE CRUCIBLE MASS /mg:   ,0                            
#REFERENCE CRUCIBLE MASS /mg:,0                            
#DSC RANGE /�V:              ,5000                         
#TG RANGE /mg:               ,35000                        
#TAU-R:                      ,---                          
#CORR. CODE:                 ,00                           
#EXO:                        ,-1                           
#RANGE:                      ,25�C/15.0(K/min)/1180�C      
#SEGMENT:                    ,S1/7                         
#SEG. 1:                     ,25�C/15.0(K/min)/1180�C      
,,
##Temp./C,Cp(1)/(J/(g*K))
  47.33044,      1.10185
  47.35024,      1.10189
  47.37005,      1.10197
  47.38985,      1.10210
  47.40966,      1.10227
  47.42946,      1.10247
  47.44927,      1.10270
  47.46907,      1.10294
  47.48887,      1.10317
  47.50868,      1.10339
  47.52848,      1.10358
  47.54829,      1.10373
  47.56809,      1.10384
  47.58790,      1.10394
  47.60770,      1.10403
  47.62750,      1.10412
  47.64731,      1.10423
  47.66711,      1.10435
  47.68692,      1.10450
  47.70672,      1.10466
  47.72653,      1.10482
  47.74633,      1.10494
  47.76614,      1.10501
  47.78594,      1.10501
  47.80574,      1.10492
  47.82555,      1.10475
  47.84535,      1.10454
  47.86516,      1.10432
  47.88496,      1.10410
  47.90477,      1.10392
  47.92457,      1.10381
  47.94438,      1.10380
  47.96418,      1.10391
  47.98398,      1.10413
  48.00379,      1.10442
  48.02359,      1.10475
  48.04340,      1.10508
  48.06320,      1.10538
  48.08301,      1.10561
  48.10281,      1.10579
  48.12261,      1.10591
  48.14242,      1.10599
  48.16222,      1.10604
  48.18203,      1.10605
  48.20183,      1.10603
  48.22164,      1.10600
  48.24144,      1.10595
  48.26125,      1.10589
  48.28105,      1.10583
  48.30085,      1.10577
  48.32066,      1.10571
  48.34046,      1.10565
  48.36027,      1.10561
  48.38007,      1.10559
  48.39988,      1.10559
  48.41968,      1.10563
  48.43949,      1.10571
  48.45929,      1.10584
  48.47909,      1.10603
  48.49890,      1.10628
  48.51870,      1.10657
  48.53851,      1.10688
  48.55831,      1.10720
  48.57812,      1.10749
  48.59792,      1.10773
  48.61772,      1.10792
  48.63753,      1.10802
  48.65733,      1.10807
  48.67714,      1.10808
  48.69694,      1.10806
  48.71675,      1.10805
  48.73655,      1.10806
  48.75636,      1.10811
  48.77616,      1.10820
  48.79596,      1.10831
  48.81577,      1.10844
  48.83557,      1.10858
  48.85538,      1.10871
  48.87518,      1.10882
  48.89499,      1.10891
  48.91479,      1.10897
  48.93460,      1.10902
  48.95440,      1.10906
  48.97420,      1.10908
  48.99401,      1.10911
  49.01381,      1.10913
  49.03362,      1.10915
  49.05342,      1.10918
  49.07323,      1.10920
  49.09303,      1.10921
  49.11283,      1.10922
  49.13264,      1.10922
  49.15244,      1.10922
  49.17225,      1.10920
  49.19205,      1.10917
  49.21186,      1.10914
  49.23166,      1.10911
  49.25147,      1.10909
  49.27127,      1.10906
  49.29107,      1.10904
  49.31088,      1.10904
  49.33068,      1.10906
  49.35049,      1.10910
  49.37029,      1.10917
  49.39010,      1.10928
  49.40990,      1.10943
  49.42971,      1.10963
  49.44951,      1.10987
  49.46931,      1.11013
  49.48912,      1.11040
  49.50892,      1.11065
  49.52873,      1.11087
  49.54853,      1.11104
  49.56834,      1.11114
  49.58814,      1.11116
  49.60794,      1.11112
  49.62775,      1.11106
  49.64755,      1.11099
  49.66736,      1.11095
  49.68716,      1.11095
  49.70697,      1.11100
  49.72677,      1.11109
  49.74658,      1.11121
  49.76638,      1.11135
  49.78618,      1.11149
  49.80599,      1.11163
  49.82579,      1.11175
  49.84560,      1.11185
  49.86540,      1.11194
  49.88521,      1.11202
  49.90501,      1.11210
  49.92482,      1.11219
  49.94462,      1.11230
  49.96442,      1.11242
  49.98423,      1.11257
  50.00403,      1.11272
  50.02384,      1.11287
  50.04364,      1.11300
  50.06345,      1.11310
  50.08325,      1.11316
  50.10305,      1.11318
  50.12286,      1.11317
  50.14266,      1.11313
  50.16247,      1.11308
  50.18227,      1.11303
  50.20208,      1.11300
  50.22188,      1.11300
  50.24169,      1.11303
  50.26149,      1.11310
  50.28129,      1.11319
  50.30110,      1.11330
  50.32090,      1.11343
  50.34071,      1.11358
  50.36051,      1.11374
  50.38032,      1.11390
  50.40012,      1.11406
  50.41993,      1.11421
  50.43973,      1.11434
  50.45953,      1.11444
  50.47934,      1.11451
  50.49914,      1.11453
  50.51895,      1.11452
  50.53875,      1.11448
  50.55856,      1.11443
  50.57836,      1.11439
  50.59816,      1.11436
  50.61797,      1.11438
  50.63777,      1.11444
  50.65758,      1.11457
  50.67738,      1.11475
  50.69719,      1.11495
  50.71699,      1.11515
  50.73680,      1.11533
  50.75660,      1.11546
  50.77640,      1.11551
  50.79621,      1.11548
  50.81601,      1.11541
  50.83582,      1.11534
  50.85562,      1.11528
  50.87543,      1.11527
  50.89523,      1.11535
  50.91504,      1.11551
  50.93484,      1.11573
  50.95464,      1.11598
  50.97445,      1.11622
  50.99425,      1.11644
  51.01406,      1.11659
  51.03386,      1.11667
  51.05367,      1.11667
  51.07347,      1.11662
  51.09327,      1.11655
  51.11308,      1.11648
  51.13288,      1.11643
  51.15269,      1.11643
  51.17249,      1.11651
  51.19230,      1.11667
  51.21210,      1.11690
  51.23191,      1.11716
  51.25171,      1.11744
  51.27151,      1.11772
  51.29132,      1.11796
  51.31112,      1.11814
  51.33093,      1.11827
  51.35073,      1.11835
  51.37054,      1.11839
  51.39034,      1.11840
  51.41015,      1.11839
  51.42995,      1.11838
  51.44975,      1.11838
  51.46956,      1.11838
  51.48936,      1.11838
  51.50917,      1.11839
  51.52897,      1.11839
  51.54878,      1.11840
  51.56858,      1.11840
  51.58838,      1.11839
  51.60819,      1.11840
  51.62799,      1.11841
  51.64780,      1.11845
  51.66760,      1.11853
  51.68741,      1.11864
  51.70721,      1.11881
  51.72702,      1.11902
  51.74682,      1.11927
  51.76662,      1.11954
  51.78643,      1.11981
  51.80623,      1.12007
  51.82604,      1.12030
  51.84584,      1.12049
  51.86565,      1.12065
  51.88545,      1.12078
  51.90526,      1.12089
  51.92506,      1.12097
  51.94486,      1.12103
  51.96467,      1.12108
  51.98447,      1.12111
  52.00428,      1.12113
  52.02408,      1.12113
  52.04389,      1.12112
  52.06369,      1.12110
  52.08349,      1.12106
  52.10330,      1.12100
  52.12310,      1.12094
  52.14291,      1.12087
  52.16271,      1.12082
  52.18252,      1.12079
  52.20232,      1.12079
  52.22213,      1.12083
  52.24193,      1.12093
  52.26173,      1.12108
  52.28154,      1.12127
  52.30134,      1.12147
  52.32115,      1.12167
  52.34095,      1.12185
  52.36076,      1.12200
  52.38056,      1.12211
  52.40037,      1.12217
  52.42017,      1.12222
  52.43997,      1.12224
  52.45978,      1.12226
  52.47958,      1.12229
  52.49939,      1.12233
  52.51919,      1.12239
  52.53900,      1.12247
  52.55880,      1.12257
  52.57860,      1.12267
  52.59841,      1.12279
  52.61821,      1.12292
  52.63802,      1.12306
  52.65782,      1.12321
  52.67763,      1.12336
  52.69743,      1.12352
  52.71724,      1.12369
  52.73704,      1.12386
  52.75684,      1.12403
  52.77665,      1.12421
  52.79645,      1.12438
  52.81626,      1.12454
  52.83606,      1.12468
  52.85587,      1.12480
  52.87567,      1.12488
  52.89548,      1.12491
  52.91528,      1.12490
  52.93508,      1.12486
  52.95489,      1.12479
  52.97469,      1.12472
  52.99450,      1.12466
  53.01430,      1.12462
  53.03411,      1.12463
  53.05391,      1.12468
  53.07371,      1.12478
  53.09352,      1.12492
  53.11332,      1.12507
  53.13313,      1.12523
  53.15293,      1.12539
  53.17274,      1.12554
  53.19254,      1.12568
  53.21235,      1.12580
  53.23215,      1.12590
  53.25195,      1.12599
  53.27176,      1.12606
  53.29156,      1.12612
  53.31137,      1.12617
  53.33117,      1.12621
  53.35098,      1.12626
  53.37078,      1.12632
  53.39059,      1.12641
  53.41039,      1.12652
  53.43019,      1.12668
  53.45000,      1.12688
  53.46980,      1.12711
  53.48961,      1.12734
  53.50941,      1.12756
  53.52922,      1.12776
  53.54902,      1.12791
  53.56882,      1.12799
  53.58863,      1.12801
  53.60843,      1.12799
  53.62824,      1.12796
  53.64804,      1.12793
  53.66785,      1.12793
  53.68765,      1.12799
  53.70746,      1.12811
  53.72726,      1.12829
  53.74706,      1.12852
  53.76687,      1.12877
  53.78667,      1.12903
  53.80648,      1.12928
  53.82628,      1.12950
  53.84609,      1.12967
  53.86589,      1.12981
  53.88570,      1.12992
  53.90550,      1.12998
  53.92530,      1.13002
  53.94511,      1.13002
  53.96491,      1.12999
  53.98472,      1.12994
  54.00452,      1.12988
  54.02433,      1.12980
  54.04413,      1.12974
  54.06393,      1.12969
  54.08374,      1.12967
  54.10354,      1.12969
  54.12335,      1.12975
  54.14315,      1.12984
  54.16296,      1.12996
  54.18276,      1.13009
  54.20257,      1.13024
  54.22237,      1.13039
  54.24217,      1.13053
  54.26198,      1.13066
  54.28178,      1.13077
  54.30159,      1.13087
  54.32139,      1.13095
  54.34120,      1.13101
  54.36100,      1.13105
  54.38081,      1.13107
  54.40061,      1.13108
  54.42041,      1.13109
  54.44022,      1.13112
  54.46002,      1.13117
  54.47983,      1.13126
  54.49963,      1.13141
  54.51944,      1.13161
  54.53924,      1.13185
  54.55904,      1.13212
  54.57885,      1.13240
  54.59865,      1.13267
  54.61846,      1.13292
  54.63826,      1.13313
  54.65807,      1.13329
  54.67787,      1.13342
  54.69768,      1.13352
  54.71748,      1.13359
  54.73728,      1.13365
  54.75709,      1.13370
  54.77689,      1.13375
  54.79670,      1.13381
  54.81650,      1.13387
  54.83631,      1.13395
  54.85611,      1.13403
  54.87592,      1.13414
  54.89572,      1.13427
  54.91552,      1.13442
  54.93533,      1.13458
  54.95513,      1.13475
  54.97494,      1.13492
  54.99474,      1.13509
  55.01455,      1.13524
  55.03435,      1.13536
  55.05415,      1.13546
  55.07396,      1.13555
  55.09376,      1.13563
  55.11357,      1.13570
  55.13337,      1.13577
  55.15318,      1.13585
  55.17298,      1.13593
  55.19279,      1.13603
  55.21259,      1.13614
  55.23239,      1.13626
  55.25220,      1.13638
  55.27200,      1.13652
  55.29181,      1.13666
  55.31161,      1.13681
  55.33142,      1.13696
  55.35122,      1.13711
  55.37103,      1.13725
  55.39083,      1.13738
  55.41063,      1.13750
  55.43044,      1.13759
  55.45024,      1.13767
  55.47005,      1.13773
  55.48985,      1.13777
  55.50966,      1.13781
  55.52946,      1.13785
  55.54926,      1.13788
  55.56907,      1.13792
  55.58887,      1.13795
  55.60868,      1.13799
  55.62848,      1.13803
  55.64829,      1.13807
  55.66809,      1.13812
  55.68790,      1.13816
  55.70770,      1.13820
  55.72750,      1.13825
  55.74731,      1.13831
  55.76711,      1.13839
  55.78692,      1.13850
  55.80672,      1.13865
  55.82653,      1.13884
  55.84633,      1.13907
  55.86614,      1.13933
  55.88594,      1.13959
  55.90574,      1.13984
  55.92555,      1.14006
  55.94535,      1.14022
  55.96516,      1.14033
  55.98496,      1.14039
  56.00477,      1.14042
  56.02457,      1.14045
  56.04437,      1.14048
  56.06418,      1.14054
  56.08398,      1.14065
  56.10379,      1.14082
  56.12359,      1.14105
  56.14340,      1.14131
  56.16320,      1.14158
  56.18301,      1.14184
  56.20281,      1.14207
  56.22261,      1.14226
  56.24242,      1.14240
  56.26222,      1.14250
  56.28203,      1.14258
  56.30183,      1.14264
  56.32164,      1.14269
  56.34144,      1.14274
  56.36125,      1.14280
  56.38105,      1.14287
  56.40085,      1.14295
  56.42066,      1.14304
  56.44046,      1.14315
  56.46027,      1.14327
  56.48007,      1.14341
  56.49988,      1.14356
  56.51968,      1.14373
  56.53948,      1.14390
  56.55929,      1.14409
  56.57909,      1.14429
  56.59890,      1.14450
  56.61870,      1.14471
  56.63851,      1.14492
  56.65831,      1.14512
  56.67812,      1.14532
  56.69792,      1.14549
  56.71772,      1.14563
  56.73753,      1.14575
  56.75733,      1.14582
  56.77714,      1.14586
  56.79694,      1.14588
  56.81675,      1.14589
  56.83655,      1.14590
  56.85636,      1.14593
  56.87616,      1.14598
  56.89596,      1.14607
  56.91577,      1.14617
  56.93557,      1.14630
  56.95538,      1.14643
  56.97518,      1.14658
  56.99499,      1.14672
  57.01479,      1.14685
  57.03459,      1.14698
  57.05440,      1.14710
  57.07420,      1.14723
  57.09401,      1.14736
  57.11381,      1.14750
  57.13362,      1.14765
  57.15342,      1.14781
  57.17323,      1.14798
  57.19303,      1.14816
  57.21283,      1.14834
  57.23264,      1.14852
  57.25244,      1.14870
  57.27225,      1.14886
  57.29205,      1.14902
  57.31186,      1.14917
  57.33166,      1.14931
  57.35147,      1.14943
  57.37127,      1.14954
  57.39107,      1.14964
  57.41088,      1.14971
  57.43068,      1.14977
  57.45049,      1.14981
  57.47029,      1.14983
  57.49010,      1.14984
  57.50990,      1.14983
  57.52970,      1.14980
  57.54951,      1.14976
  57.56931,      1.14971
  57.58912,      1.14967
  57.60892,      1.14965
  57.62873,      1.14967
  57.64853,      1.14975
  57.66834,      1.14991
  57.68814,      1.15014
  57.70794,      1.15044
  57.72775,      1.15079
  57.74755,      1.15117
  57.76736,      1.15154
  57.78716,      1.15190
  57.80697,      1.15221
  57.82677,      1.15248
  57.84658,      1.15272
  57.86638,      1.15294
  57.88618,      1.15314
  57.90599,      1.15333
  57.92579,      1.15353
  57.94560,      1.15373
  57.96540,      1.15393
  57.98521,      1.15412
  58.00501,      1.15429
  58.02481,      1.15445
  58.04462,      1.15457
  58.06442,      1.15465
  58.08423,      1.15470
  58.10403,      1.15473
  58.12384,      1.15475
  58.14364,      1.15478
  58.16345,      1.15484
  58.18325,      1.15495
  58.20305,      1.15511
  58.22286,      1.15531
  58.24266,      1.15555
  58.26247,      1.15579
  58.28227,      1.15603
  58.30208,      1.15626
  58.32188,      1.15644
  58.34169,      1.15658
  58.36149,      1.15669
  58.38129,      1.15679
  58.40110,      1.15689
  58.42090,      1.15701
  58.44071,      1.15716
  58.46051,      1.15737
  58.48032,      1.15761
  58.50012,      1.15788
  58.51992,      1.15816
  58.53973,      1.15842
  58.55953,      1.15867
  58.57934,      1.15888
  58.59914,      1.15904
  58.61895,      1.15917
  58.63875,      1.15929
  58.65856,      1.15939
  58.67836,      1.15950
  58.69816,      1.15963
  58.71797,      1.15978
  58.73777,      1.15994
  58.75758,      1.16011
  58.77738,      1.16028
  58.79719,      1.16043
  58.81699,      1.16056
  58.83680,      1.16066
  58.85660,      1.16073
  58.87640,      1.16079
  58.89621,      1.16084
  58.91601,      1.16091
  58.93582,      1.16099
  58.95562,      1.16110
  58.97543,      1.16124
  58.99523,      1.16142
  59.01503,      1.16162
  59.03484,      1.16184
  59.05464,      1.16207
  59.07445,      1.16229
  59.09425,      1.16250
  59.11406,      1.16270
  59.13386,      1.16289
  59.15367,      1.16307
  59.17347,      1.16325
  59.19327,      1.16343
  59.21308,      1.16361
  59.23288,      1.16379
  59.25269,      1.16397
  59.27249,      1.16415
  59.29230,      1.16433
  59.31210,      1.16450
  59.33191,      1.16467
  59.35171,      1.16482
  59.37151,      1.16497
  59.39132,      1.16511
  59.41112,      1.16525
  59.43093,      1.16540
  59.45073,      1.16555
  59.47054,      1.16572
  59.49034,      1.16590
  59.51014,      1.16610
  59.52995,      1.16630
  59.54975,      1.16652
  59.56956,      1.16673
  59.58936,      1.16694
  59.60917,      1.16713
  59.62897,      1.16732
  59.64878,      1.16750
  59.66858,      1.16768
  59.68838,      1.16786
  59.70819,      1.16804
  59.72799,      1.16823
  59.74780,      1.16843
  59.76760,      1.16864
  59.78741,      1.16885
  59.80721,      1.16906
  59.82702,      1.16927
  59.84682,      1.16946
  59.86662,      1.16962
  59.88643,      1.16976
  59.90623,      1.16988
  59.92604,      1.16999
  59.94584,      1.17009
  59.96565,      1.17019
  59.98545,      1.17030
  60.00525,      1.17043
  60.02506,      1.17058
  60.04486,      1.17076
  60.06467,      1.17096
  60.08447,      1.17119
  60.10428,      1.17144
  60.12408,      1.17171
  60.14389,      1.17201
  60.16369,      1.17232
  60.18349,      1.17264
  60.20330,      1.17295
  60.22310,      1.17326
  60.24291,      1.17355
  60.26271,      1.17380
  60.28252,      1.17402
  60.30232,      1.17421
  60.32213,      1.17438
  60.34193,      1.17453
  60.36173,      1.17467
  60.38154,      1.17479
  60.40134,      1.17492
  60.42115,      1.17504
  60.44095,      1.17517
  60.46076,      1.17530
  60.48056,      1.17546
  60.50036,      1.17564
  60.52017,      1.17584
  60.53997,      1.17608
  60.55978,      1.17633
  60.57958,      1.17660
  60.59939,      1.17688
  60.61919,      1.17717
  60.63900,      1.17746
  60.65880,      1.17775
  60.67860,      1.17804
  60.69841,      1.17831
  60.71821,      1.17858
  60.73802,      1.17884
  60.75782,      1.17909
  60.77763,      1.17934
  60.79743,      1.17957
  60.81724,      1.17979
  60.83704,      1.18001
  60.85684,      1.18022
  60.87665,      1.18043
  60.89645,      1.18063
  60.91626,      1.18083
  60.93606,      1.18104
  60.95587,      1.18125
  60.97567,      1.18147
  60.99547,      1.18170
  61.01528,      1.18193
  61.03508,      1.18218
  61.05489,      1.18244
  61.07469,      1.18270
  61.09450,      1.18298
  61.11430,      1.18325
  61.13411,      1.18353
  61.15391,      1.18380
  61.17371,      1.18406
  61.19352,      1.18431
  61.21332,      1.18456
  61.23313,      1.18480
  61.25293,      1.18504
  61.27274,      1.18527
  61.29254,      1.18551
  61.31235,      1.18575
  61.33215,      1.18599
  61.35195,      1.18623
  61.37176,      1.18648
  61.39156,      1.18674
  61.41137,      1.18700
  61.43117,      1.18728
  61.45098,      1.18756
  61.47078,      1.18784
  61.49058,      1.18811
  61.51039,      1.18839
  61.53019,      1.18865
  61.55000,      1.18890
  61.56980,      1.18915
  61.58961,      1.18939
  61.60941,      1.18963
  61.62922,      1.18988
  61.64902,      1.19014
  61.66882,      1.19042
  61.68863,      1.19072
  61.70843,      1.19103
  61.72824,      1.19135
  61.74804,      1.19167
  61.76785,      1.19196
  61.78765,      1.19222
  61.80746,      1.19243
  61.82726,      1.19259
  61.84706,      1.19271
  61.86687,      1.19281
  61.88667,      1.19292
  61.90648,      1.19304
  61.92628,      1.19320
  61.94609,      1.19340
  61.96589,      1.19367
  61.98569,      1.19399
  62.00550,      1.19433
  62.02530,      1.19468
  62.04511,      1.19503
  62.06491,      1.19536
  62.08472,      1.19566
  62.10452,      1.19592
  62.12433,      1.19616
  62.14413,      1.19637
  62.16393,      1.19657
  62.18374,      1.19675
  62.20354,      1.19693
  62.22335,      1.19711
  62.24315,      1.19729
  62.26296,      1.19749
  62.28276,      1.19772
  62.30257,      1.19798
  62.32237,      1.19830
  62.34217,      1.19867
  62.36198,      1.19909
  62.38178,      1.19954
  62.40159,      1.19998
  62.42139,      1.20039
  62.44120,      1.20075
  62.46100,      1.20102
  62.48080,      1.20118
  62.50061,      1.20127
  62.52041,      1.20131
  62.54022,      1.20135
  62.56002,      1.20141
  62.57983,      1.20153
  62.59963,      1.20175
  62.61944,      1.20208
  62.63924,      1.20251
  62.65904,      1.20300
  62.67885,      1.20352
  62.69865,      1.20404
  62.71846,      1.20451
  62.73826,      1.20491
  62.75807,      1.20524
  62.77787,      1.20552
  62.79768,      1.20577
  62.81748,      1.20599
  62.83728,      1.20621
  62.85709,      1.20644
  62.87689,      1.20668
  62.89670,      1.20694
  62.91650,      1.20721
  62.93631,      1.20749
  62.95611,      1.20778
  62.97591,      1.20808
  62.99572,      1.20839
  63.01552,      1.20869
  63.03533,      1.20900
  63.05513,      1.20929
  63.07494,      1.20957
  63.09474,      1.20984
  63.11455,      1.21009
  63.13435,      1.21031
  63.15415,      1.21053
  63.17396,      1.21075
  63.19376,      1.21099
  63.21357,      1.21124
  63.23337,      1.21153
  63.25318,      1.21186
  63.27298,      1.21222
  63.29279,      1.21260
  63.31259,      1.21298
  63.33239,      1.21336
  63.35220,      1.21373
  63.37200,      1.21407
  63.39181,      1.21440
  63.41161,      1.21470
